0.002000,-0.5567,0.0229,0.8033,0.978
0.002000,-0.5522,0.0225,0.8163,0.986
0.006000,-0.5455,0.0231,0.8356,0.998
0.012000,-0.5400,0.0231,0.8560,1.012
0.015000,-0.5351,0.0231,0.8724,1.024
0.020000,-0.5296,0.0233,0.8874,1.034
0.025000,-0.5242,0.0244,0.8959,1.038
0.030000,-0.5197,0.0256,0.8985,1.038
0.035000,-0.5174,0.0262,0.8959,1.035
0.039000,-0.5167,0.0252,0.8894,1.029
0.047000,-0.5161,0.0238,0.8805,1.021
0.049000,-0.5169,0.0222,0.8712,1.013
0.054000,-0.5194,0.0211,0.8595,1.004
0.060000,-0.5228,0.0188,0.8489,0.997
0.064000,-0.5267,0.0187,0.8395,0.991
0.069000,-0.5323,0.0184,0.8336,0.989
0.073000,-0.5383,0.0150,0.8315,0.991
0.078000,-0.5449,0.0129,0.8329,0.995
0.083000,-0.5492,0.0128,0.8356,1.000
0.088000,-0.5568,0.0144,0.8402,1.008
0.094000,-0.5600,0.0133,0.8406,1.010
0.098000,-0.5639,0.0133,0.8422,1.014
0.102000,-0.5655,0.0160,0.8449,1.017
0.107000,-0.5670,0.0185,0.8464,1.019
0.112000,-0.5645,0.0211,0.8485,1.019
0.117000,-0.5624,0.0210,0.8510,1.020
0.122000,-0.5597,0.0235,0.8555,1.023
0.129000,-0.5532,0.0243,0.8617,1.024
0.132000,-0.5506,0.0251,0.8680,1.028
0.141000,-0.5456,0.0275,0.8736,1.030
0.146000,-0.5425,0.0279,0.8745,1.029
0.151000,-0.5378,0.0257,0.8719,1.025
0.156000,-0.5369,0.0237,0.8650,1.018
0.161000,-0.5344,0.0245,0.8558,1.009
0.166000,-0.5321,0.0219,0.8441,0.998
0.170000,-0.5325,0.0203,0.8317,0.988
0.176000,-0.5320,0.0181,0.8214,0.979
0.180000,-0.5341,0.0163,0.8171,0.976
0.185000,-0.5328,0.0156,0.8160,0.975
0.190000,-0.5356,0.0146,0.8208,0.980
0.195000,-0.5378,0.0111,0.8305,0.989
0.199000,-0.5396,0.0099,0.8403,0.999
0.204000,-0.5426,0.0100,0.8506,1.009
0.210000,-0.5444,0.0107,0.8635,1.021
0.214000,-0.5443,0.0122,0.8728,1.029
0.219000,-0.5462,0.0148,0.8799,1.036
0.223000,-0.5476,0.0166,0.8814,1.038
0.229000,-0.5459,0.0181,0.8783,1.034
0.233000,-0.5443,0.0209,0.8731,1.029
0.238000,-0.5440,0.0237,0.8644,1.022
0.243000,-0.5426,0.0247,0.8549,1.013
0.248000,-0.5406,0.0269,0.8477,1.006
0.253000,-0.5393,0.0294,0.8425,1.001
0.257000,-0.5374,0.0306,0.8381,0.996
