0.002000,-0.5386,-0.0017,0.8191,0.980
0.002000,-0.5392,-0.0026,0.8227,0.984
0.005000,-0.5380,-0.0021,0.8341,0.993
0.010000,-0.5376,-0.0027,0.8508,1.006
0.015000,-0.5366,-0.0021,0.8680,1.020
0.020000,-0.5357,0.0007,0.8836,1.033
0.024000,-0.5346,0.0034,0.8950,1.043
0.029000,-0.5330,0.0048,0.8996,1.046
0.034000,-0.5340,0.0069,0.8967,1.044
0.039000,-0.5350,0.0090,0.8887,1.037
0.044000,-0.5367,0.0101,0.8756,1.027
0.049000,-0.5408,0.0119,0.8627,1.018
0.053000,-0.5425,0.0130,0.8499,1.008
0.058000,-0.5452,0.0133,0.8376,1.000
0.063000,-0.5473,0.0143,0.8281,0.993
0.068000,-0.5489,0.0148,0.8258,0.992
0.073000,-0.5501,0.0150,0.8263,0.993
0.079000,-0.5490,0.0151,0.8294,0.995
0.083000,-0.5478,0.0123,0.8368,1.000
0.088000,-0.5483,0.0092,0.8443,1.007
0.092000,-0.5488,0.0092,0.8535,1.015
0.097000,-0.5497,0.0097,0.8614,1.022
0.102000,-0.5487,0.0063,0.8692,1.028
0.107000,-0.5493,0.0042,0.8723,1.031
0.113000,-0.5491,0.0022,0.8736,1.032
0.121000,-0.5469,-0.0003,0.8738,1.031
0.126000,-0.5440,-0.0018,0.8677,1.024
0.131000,-0.5439,-0.0020,0.8647,1.022
0.136000,-0.5377,-0.0025,0.8623,1.016
0.141000,-0.5360,-0.0029,0.8548,1.009
0.146000,-0.5350,-0.0040,0.8483,1.003
0.151000,-0.5353,-0.0042,0.8465,1.002
0.155000,-0.5340,-0.0048,0.8415,0.997
0.160000,-0.5352,-0.0037,0.8434,0.999
0.165000,-0.5343,-0.0050,0.8446,0.999
0.170000,-0.5336,-0.0019,0.8448,0.999
0.175000,-0.5332,-0.0028,0.8463,1.000
0.180000,-0.5352,-0.0005,0.8489,1.004
0.184000,-0.5359,0.0018,0.8506,1.005
0.189000,-0.5374,0.0038,0.8526,1.008
0.194000,-0.5385,0.0037,0.8571,1.012
0.199000,-0.5385,0.0035,0.8605,1.015
0.204000,-0.5407,0.0047,0.8627,1.018
0.209000,-0.5415,0.0083,0.8622,1.018
0.214000,-0.5418,0.0096,0.8602,1.017
0.218000,-0.5420,0.0105,0.8574,1.014
0.223000,-0.5416,0.0115,0.8568,1.014
0.229000,-0.5415,0.0144,0.8563,1.013
0.233000,-0.5405,0.0153,0.8552,1.012
0.239000,-0.5392,0.0164,0.8516,1.008
0.242000,-0.5382,0.0166,0.8485,1.005
0.248000,-0.5380,0.0161,0.8450,1.002
0.252000,-0.5386,0.0143,0.8424,1.000
0.257000,-0.5380,0.0129,0.8422,0.999
0.263000,-0.5382,0.0115,0.8424,1.000
0.267000,-0.5372,0.0091,0.8447,1.001
0.272000,-0.5391,0.0071,0.8483,1.005
0.276000,-0.5394,0.0052,0.8540,1.010
0.282000,-0.5408,0.0034,0.8555,1.012
0.286000,-0.5413,0.0012,0.8596,1.016
0.291000,-0.5448,0.0000,0.8662,1.023
0.296000,-0.5450,-0.0017,0.8721,1.028
0.301000,-0.5447,-0.0039,0.8703,1.027
0.306000,-0.5457,-0.0054,0.8729,1.029
0.316000,-0.5469,-0.0050,0.8704,1.028
0.320000,-0.5454,-0.0061,0.8667,1.024
0.325000,-0.5452,-0.0055,0.8630,1.021
0.330000,-0.5453,-0.0029,0.8613,1.019
0.335000,-0.5440,-0.0018,0.8599,1.018
0.340000,-0.5457,-0.0033,0.8552,1.014
0.344000,-0.5446,0.0006,0.8531,1.012
0.349000,-0.5461,0.0008,0.8512,1.011
0.354000,-0.5447,0.0025,0.8493,1.009
0.359000,-0.5443,0.0037,0.8493,1.009
0.364000,-0.5443,0.0056,0.8498,1.009
0.369000,-0.5444,0.0047,0.8482,1.008
0.374000,-0.5421,0.0078,0.8486,1.007
0.380000,-0.5422,0.0093,0.8491,1.007
0.384000,-0.5433,0.0090,0.8492,1.008
0.388000,-0.5422,0.0107,0.8468,1.006
0.393000,-0.5420,0.0108,0.8453,1.004
0.398000,-0.5425,0.0094,0.8464,1.005
0.403000,-0.5423,0.0083,0.8486,1.007
0.408000,-0.5419,0.0074,0.8491,1.007
0.413000,-0.5424,0.0056,0.8510,1.009
0.417000,-0.5426,0.0056,0.8537,1.012
0.422000,-0.5429,0.0058,0.8538,1.012
0.427000,-0.5428,0.0052,0.8539,1.012
0.432000,-0.5417,0.0026,0.8532,1.011
0.437000,-0.5407,0.0027,0.8524,1.009
