0.001000,-0.5113,0.0070,0.8673,1.007
0.001000,-0.5101,0.0065,0.8738,1.012
0.006000,-0.5076,0.0055,0.8753,1.012
0.011000,-0.5047,0.0066,0.8778,1.013
0.016000,-0.5018,0.0078,0.8775,1.011
0.021000,-0.5013,0.0086,0.8765,1.010
0.032000,-0.4973,0.0079,0.8757,1.007
0.032000,-0.4957,0.0072,0.8774,1.008
0.035000,-0.4944,0.0064,0.8807,1.010
0.040000,-0.4924,0.0046,0.8826,1.011
0.045000,-0.4905,0.0035,0.8856,1.012
0.050000,-0.4903,0.0022,0.8885,1.015
0.055000,-0.4918,0.0002,0.8885,1.016
0.060000,-0.4933,-0.0011,0.8854,1.014
0.064000,-0.4939,-0.0031,0.8777,1.007
0.069000,-0.4958,-0.0037,0.8708,1.002
0.074000,-0.4982,-0.0056,0.8634,0.997
0.079000,-0.4999,-0.0071,0.8557,0.991
0.084000,-0.5015,-0.0070,0.8511,0.988
0.089000,-0.5016,-0.0080,0.8522,0.989
0.094000,-0.5014,-0.0094,0.8587,0.994
0.098000,-0.5020,-0.0078,0.8677,1.002
0.103000,-0.5047,-0.0087,0.8794,1.014
0.109000,-0.5056,-0.0075,0.8900,1.024
0.113000,-0.5072,-0.0082,0.9008,1.034
0.118000,-0.5072,-0.0078,0.9089,1.041
0.123000,-0.5073,-0.0056,0.9109,1.043
0.128000,-0.5065,-0.0014,0.9104,1.042
0.132000,-0.5064,0.0014,0.9025,1.035
0.137000,-0.5055,0.0048,0.8930,1.026
0.143000,-0.5049,0.0074,0.8837,1.018
0.147000,-0.5049,0.0117,0.8761,1.011
0.152000,-0.5032,0.0143,0.8690,1.004
0.162000,-0.5022,0.0165,0.8616,0.997
0.166000,-0.5025,0.0159,0.8570,0.994
0.171000,-0.5030,0.0184,0.8567,0.994
0.176000,-0.5041,0.0202,0.8592,0.996
0.181000,-0.5038,0.0202,0.8644,1.001
0.185000,-0.5032,0.0200,0.8691,1.004
0.190000,-0.5043,0.0203,0.8748,1.010
0.195000,-0.5041,0.0183,0.8785,1.013
0.200000,-0.5062,0.0132,0.8831,1.018
0.205000,-0.5071,0.0107,0.8892,1.024
0.210000,-0.5071,0.0073,0.8913,1.026
0.215000,-0.5072,0.0049,0.8933,1.027
0.219000,-0.5081,0.0029,0.8916,1.026
0.224000,-0.5087,-0.0004,0.8901,1.025
0.229000,-0.5071,-0.0027,0.8878,1.022
0.234000,-0.5061,-0.0035,0.8835,1.018
0.239000,-0.5053,-0.0054,0.8818,1.016
0.244000,-0.5038,-0.0073,0.8792,1.013
0.249000,-0.5016,-0.0084,0.8767,1.010
0.253000,-0.5007,-0.0089,0.8751,1.008
0.259000,-0.4992,-0.0089,0.8731,1.006
0.263000,-0.4964,-0.0078,0.8718,1.003
0.268000,-0.4954,-0.0063,0.8712,1.002
0.273000,-0.4945,-0.0066,0.8711,1.002
0.278000,-0.4930,-0.0046,0.8701,1.000
0.283000,-0.4929,-0.0027,0.8721,1.002
0.287000,-0.4926,-0.0003,0.8749,1.004
0.293000,-0.4924,0.0021,0.8768,1.006
0.297000,-0.4914,0.0019,0.8793,1.007
0.302000,-0.4908,0.0045,0.8848,1.012
0.307000,-0.4907,0.0061,0.8898,1.016
0.312000,-0.4917,0.0081,0.8913,1.018
0.316000,-0.4932,0.0093,0.8900,1.018
0.321000,-0.4926,0.0093,0.8880,1.016
0.326000,-0.4920,0.0083,0.8849,1.013
0.331000,-0.4951,0.0101,0.8805,1.010
0.336000,-0.4947,0.0121,0.8786,1.008
0.341000,-0.4951,0.0126,0.8737,1.004
0.346000,-0.4988,0.0114,0.8697,1.003
0.355000,-0.4996,0.0107,0.8662,1.000
0.360000,-0.5017,0.0121,0.8606,0.996
0.365000,-0.5021,0.0113,0.8583,0.994
0.370000,-0.5034,0.0095,0.8571,0.994
0.376000,-0.5038,0.0093,0.8609,0.998
0.380000,-0.5062,0.0082,0.8664,1.003
0.384000,-0.5068,0.0073,0.8721,1.009
0.389000,-0.5084,0.0039,0.8789,1.015
0.394000,-0.5112,0.0027,0.8823,1.020
0.399000,-0.5104,0.0010,0.8876,1.024
0.404000,-0.5115,0.0006,0.8912,1.028
0.409000,-0.5111,0.0012,0.8911,1.027
0.414000,-0.5103,0.0015,0.8922,1.028
0.418000,-0.5108,0.0020,0.8887,1.025
0.423000,-0.5100,0.0022,0.8858,1.022
0.428000,-0.5072,0.0023,0.8822,1.018
0.433000,-0.5058,0.0053,0.8784,1.014
0.438000,-0.5035,0.0080,0.8737,1.008
0.443000,-0.4996,0.0096,0.8685,1.002
0.448000,-0.4960,0.0104,0.8645,0.997
0.452000,-0.4930,0.0100,0.8643,0.995
0.457000,-0.4919,0.0102,0.8650,0.995
0.462000,-0.4918,0.0109,0.8664,0.996
0.467000,-0.4897,0.0105,0.8682,0.997
0.472000,-0.4918,0.0077,0.8721,1.001
0.477000,-0.4946,0.0060,0.8782,1.008
0.481000,-0.4953,0.0056,0.8816,1.011
0.486000,-0.4972,0.0040,0.8838,1.014
0.491000,-0.4986,0.0015,0.8860,1.017
0.496000,-0.5019,-0.0010,0.8900,1.022
0.501000,-0.5055,-0.0027,0.8933,1.026
0.506000,-0.5059,-0.0052,0.8906,1.024
0.511000,-0.5086,-0.0048,0.8885,1.024
0.515000,-0.5093,-0.0058,0.8833,1.020
0.520000,-0.5102,-0.0050,0.8800,1.017
0.526000,-0.5089,-0.0072,0.8768,1.014
0.530000,-0.5124,-0.0045,0.8711,1.011
0.535000,-0.5127,-0.0052,0.8666,1.007
0.544000,-0.5154,-0.0047,0.8668,1.008
0.549000,-0.5134,-0.0022,0.8690,1.009
0.554000,-0.5122,-0.0016,0.8694,1.009
0.560000,-0.5149,0.0009,0.8650,1.007
0.564000,-0.5126,0.0032,0.8672,1.007
0.569000,-0.5113,0.0073,0.8681,1.008
0.573000,-0.5088,0.0059,0.8681,1.006
0.578000,-0.5075,0.0068,0.8663,1.004
0.583000,-0.5052,0.0081,0.8677,1.004
0.588000,-0.5008,0.0088,0.8690,1.003
0.593000,-0.4968,0.0074,0.8714,1.003
0.598000,-0.4943,0.0084,0.8747,1.005
0.602000,-0.4897,0.0075,0.8775,1.005
0.607000,-0.4877,0.0072,0.8811,1.007
0.612000,-0.4847,0.0057,0.8847,1.009
0.617000,-0.4830,0.0070,0.8863,1.009
0.622000,-0.4828,0.0049,0.8868,1.010
0.627000,-0.4840,0.0025,0.8870,1.010
0.632000,-0.4845,0.0021,0.8864,1.010
0.637000,-0.4849,0.0011,0.8855,1.010
0.641000,-0.4871,0.0008,0.8848,1.010
0.646000,-0.4903,0.0017,0.8828,1.010
0.651000,-0.4911,-0.0000,0.8841,1.011
0.656000,-0.4934,0.0003,0.8834,1.012
0.661000,-0.4957,0.0016,0.8820,1.012
0.666000,-0.4955,0.0018,0.8818,1.011
0.670000,-0.4973,0.0032,0.8797,1.011
0.676000,-0.4985,0.0044,0.8800,1.011
0.680000,-0.4982,0.0060,0.8821,1.013
0.685000,-0.4984,0.0054,0.8815,1.013
0.690000,-0.4962,0.0047,0.8796,1.010
0.695000,-0.4958,0.0088,0.8792,1.009
0.699000,-0.4955,0.0070,0.8811,1.011
0.704000,-0.4956,0.0065,0.8819,1.012
0.710000,-0.4961,0.0065,0.8828,1.013
0.714000,-0.4941,0.0052,0.8831,1.012
0.719000,-0.4937,0.0032,0.8820,1.011
0.724000,-0.4937,0.0014,0.8855,1.014
0.734000,-0.4942,0.0014,0.8896,1.018
0.738000,-0.4970,-0.0013,0.8984,1.027
0.743000,-0.4957,-0.0010,0.9014,1.029
0.748000,-0.4972,-0.0011,0.9091,1.036
0.753000,-0.4990,-0.0017,0.9074,1.035
0.758000,-0.5002,0.0007,0.9048,1.034
0.763000,-0.4999,0.0011,0.8983,1.028
0.767000,-0.5003,0.0020,0.8893,1.020
0.772000,-0.4996,0.0020,0.8734,1.006
0.777000,-0.5004,0.0038,0.8624,0.997
0.782000,-0.5015,0.0061,0.8529,0.989
0.787000,-0.5018,0.0080,0.8443,0.982
0.792000,-0.5028,0.0075,0.8401,0.979
0.797000,-0.5040,0.0075,0.8393,0.979
0.801000,-0.5065,0.0071,0.8463,0.986
0.806000,-0.5070,0.0069,0.8553,0.994
0.811000,-0.5061,0.0091,0.8651,1.002
0.816000,-0.5058,0.0104,0.8742,1.010
0.821000,-0.5030,0.0094,0.8819,1.015
0.826000,-0.5001,0.0093,0.8852,1.017
0.831000,-0.4995,0.0080,0.8823,1.014
0.835000,-0.5001,0.0056,0.8766,1.009
0.840000,-0.4996,0.0044,0.8694,1.003
0.845000,-0.4966,0.0025,0.8617,0.995
0.850000,-0.4952,0.0011,0.8567,0.990
0.855000,-0.4945,-0.0027,0.8543,0.987
0.860000,-0.4950,-0.0059,0.8528,0.986
0.864000,-0.4945,-0.0093,0.8586,0.991
0.869000,-0.4938,-0.0109,0.8685,0.999
0.874000,-0.4970,-0.0138,0.8806,1.011
0.879000,-0.4981,-0.0170,0.8935,1.023
